	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC409199	2135.00757967925	-2.10375001362482	0.186862289911162	131.227061795122	2.20843826156637e-30	9.5957855892675e-29
LOC409208	24779.0924997844	6.84346882757549	0.408506322519946	140.616686885587	1.95146433517607e-32	9.72616384195736e-31
LOC409228	11344.7951913328	2.29444408970257	0.201165256701941	106.272789610448	6.42526903367493e-25	1.86805248229049e-23
LOC409235	704.355752190666	5.71861110814265	0.479318211201448	84.5475879723904	3.75077496441143e-20	7.37839015387204e-19
LOC409238	1131.30002413522	3.67654802041222	0.462653351257265	44.5025171928485	2.54030382487053e-11	2.01559090104443e-10
LOC409241	848.66366019468	2.10574818547175	0.303502301944141	40.3958996836119	2.07375856219465e-10	1.46946977686696e-09
LOC409245	1973.39294735192	2.21820012926844	0.301589725720463	44.6557913493121	2.34901749402203e-11	1.87258370390385e-10
LOC409257	723.220484595479	3.83574035649523	0.327783153432834	96.995444794316	6.9487010489889e-23	1.70300602981625e-21
LOC409286	11744.4316928218	3.08628135317353	0.295217521791	81.713969221363	1.5727789664349e-19	2.9104998595711e-18
LOC409316	4000.99744060884	2.12224880250894	0.240181003123251	65.0543153565921	7.28618197799791e-16	9.70018974444571e-15
LOC409318	8389.67815958292	9.46313876512541	0.366190055652432	306.843310276141	1.06389676646682e-68	3.50553984550819e-66
LOC409327	4069.82072874559	3.61836806970819	0.458024429627632	43.9804453725845	3.31672932629343e-11	2.58665636216257e-10
LOC409353	3561.56715359161	-2.2930425112648	0.161953294570955	207.101489934625	5.89194971250339e-47	6.98903074897152e-45
LOC409364	7210.06048659413	2.80194171208884	0.344971334327234	50.9343100129876	9.55094213112627e-13	8.99152980630316e-12
LOC409367	14157.3638115554	3.90161509555287	0.33745245867594	91.1456519704176	1.33476410011827e-21	2.93747156875749e-20
LOC409371	687.152178560047	3.2772802648713	0.331982948398957	72.7161955574422	1.49700556123258e-17	2.36766399564545e-16
LOC409378	2853.02589585963	2.77154931116083	0.39078552723081	39.0073400384119	4.22215105182562e-10	2.89163716955863e-09
LOC409384	17736.0010137589	-2.13129093519927	0.336128221550276	41.6446493551412	1.09464564020937e-10	8.07505384587287e-10
LOC409396	26855.7518829223	3.4749266374479	0.373660416288007	61.826987141493	3.74999469021171e-15	4.66272924688588e-14
LOC409402	17483.3587599882	7.95905388413019	0.392962229220652	187.654296178692	1.0336270262406e-42	9.50456107384965e-41
LOC409409	2026.24138627962	-4.5354998144289	0.430557171986491	101.721819556847	6.38927051494214e-24	1.70313543479199e-22
LOC409429	8038.70225348154	-2.87001413699367	0.287430623957789	100.599546693583	1.12593507267963e-23	2.95483226374463e-22
LOC409451	18619.0254101531	2.82533546651735	0.350894624643325	49.8839564670759	1.6311294205814e-12	1.50337662680159e-11
LOC409452	12033.0751860597	2.76086780492616	0.349697222525249	48.3185254496527	3.62313135576119e-12	3.17411995140615e-11
LOC409457	4930.44288278829	-2.00629160569403	0.263733634724265	60.1031034427397	9.00162977586007e-15	1.0807422307819e-13
LOC409465	17377.1480387724	-2.78697231734765	0.298503775555664	88.3000677269181	5.62415279405797e-21	1.17041579724764e-19
LOC409467	34183.5106484375	6.05311577457416	0.41059297021076	117.448011458937	2.29025276357868e-27	7.85172782704346e-26
LOC409468	36182.3963696702	3.06313143293386	0.395433817692897	44.9358290459402	2.03598288893947e-11	1.6318127722027e-10
LOC409472	44283.6326085233	-4.06044966338314	0.307612030027604	163.990372242841	1.52007468447331e-37	1.1269453692014e-35
LOC409483	2549.63741218138	-2.35246738477013	0.345112461522135	47.873758111454	4.54565228855178e-12	3.92434697574972e-11
LOC409493	212.621070657167	-4.31090633641298	0.570292658926087	54.2041064577546	1.80708803327907e-13	1.85109484030711e-12
LOC409494	7286.48928099063	3.29343875867931	0.612286786097816	21.1161701472869	4.32265112447291e-06	1.67730741375524e-05
LOC409498	8145.78705033512	-2.11889462247308	0.280771659563503	59.0170235852516	1.56313748219087e-14	1.82859337413689e-13
LOC409501	13209.8084607978	-2.31196967843485	0.35344423608104	44.107761476633	3.10786188294371e-11	2.43015541565447e-10
LOC409512	817.165361381929	3.30274226332934	0.589397971872051	23.0023598040197	1.61802666056765e-06	6.70147774010245e-06
LOC409518	10422.3342157796	2.35160939432511	0.295322050392577	51.44112050948	7.37769201092657e-13	7.05759537367831e-12
LOC409525	5249.66954995005	3.24325865349534	0.557131019615722	24.8830695557577	6.09150549087614e-07	2.70829978008894e-06
LOC409539	7242.28505338398	4.82524764438471	0.506667347120794	55.8533122656144	7.80850696520653e-14	8.4434375224503e-13
LOC409557	64574.2478920657	-5.91186391233274	0.283834128499801	354.997096901995	3.45917589473088e-79	1.78403236796947e-76
LOC409590	898.875659159022	-3.89317351131071	0.347059962730804	120.923834654997	3.97088182374194e-28	1.41875301786828e-26
LOC409594	1834.56243837629	-2.1041036862165	0.174707783921398	150.547859211096	1.31586748349355e-34	7.65138239666693e-33
LOC409595	5779.24522991445	2.19642780937546	0.183594176572878	118.38711009472	1.42645975479536e-27	4.93313866221066e-26
LOC409596	224.016721017277	4.42886296526382	0.609999469233659	35.3976816264882	2.68806654455505e-09	1.64614586223604e-08
LOC409602	34917.7773735853	6.19865643380815	0.618640443642335	53.3933896857677	2.73013983955374e-13	2.73752483320258e-12
LOC409619	3291.19142757718	2.97492844772837	0.59512748314202	18.9182606579909	1.36440387367273e-05	4.86461038458247e-05
LOC409626	10149.2757500001	4.78990767358627	0.885862708119691	18.0388868022413	2.16438372093013e-05	7.45035394592953e-05
LOC409633	204.74121580716	4.5916239606163	0.493110760665515	59.6893257624193	1.11077368954425e-14	1.32289131580059e-13
LOC409638	10753.1619203178	2.70545031322753	0.324479435342884	54.232781443764	1.78090872881034e-13	1.82743419906126e-12
LOC409643	8392.20334656405	-2.62677205252809	0.258541422816911	105.310410032262	1.04426105533159e-24	2.97050950559792e-23
LOC409646	2306.11347446602	-2.6015956835464	0.304542790437568	74.5120717434934	6.02686066475796e-18	9.83364803374951e-17
LOC409648	860.680487845348	-2.74531026455821	0.53731736549652	26.5328833383361	2.59090145966139e-07	1.21812418210477e-06
LOC409650	13792.1928535352	2.20553279908793	0.325180481751303	37.9054269195406	7.42583889993096e-10	4.92922781370907e-09
LOC409655	106356.464598482	3.92965763552207	0.534183303695854	36.7293594330524	1.35719992176121e-09	8.70692562029826e-09
LOC409665	69789.5674022376	2.16836960475752	0.522319981538339	14.2520317329403	0.000159888111342775	0.000474622817004003
LOC409678	649.903026882448	3.66529838403221	0.452366896153416	46.5982683637966	8.71372190328505e-12	7.2790260011808e-11
LOC409680	7430.02389362953	2.55935784088972	0.418034364187651	29.7174135295843	4.99838039961192e-08	2.59819405347049e-07
LOC409681	11693.2113567241	-2.53781868845449	0.352230852690181	53.0989609310234	3.17160177021602e-13	3.14740130425031e-12
LOC409690	64262.1789962964	2.29824716312496	0.404081390212464	26.3776439661331	2.80771485548335e-07	1.31084456401908e-06
LOC409695	3391.34188038206	2.84866943358678	0.329865002323951	57.3814382447914	3.58979171593192e-14	4.04388502700707e-13
LOC409697	31610.8846580105	2.24829464465164	0.402852884279665	25.5375624328866	4.33853727576189e-07	1.96952656582807e-06
LOC409708	19094.5216391894	3.80336198962165	0.52961727111411	35.5175203933716	2.52766768368418e-09	1.55595194934415e-08
LOC409709	778.669384719323	2.33793687891707	0.697260127189777	9.14645547537677	0.00249200332961049	0.00579724328218074
LOC409715	555.941533866139	3.60654144798212	0.488116422319647	39.0496527686434	4.13162607490616e-10	2.83291031795011e-09
LOC409721	3192.51849542969	2.41882457626454	0.236545986139066	84.5046132070269	3.83319393529235e-20	7.50319248522077e-19
LOC409733	8536.99517840604	-2.32389798725901	0.442814987239657	28.3824311656806	9.95647826374291e-08	4.9665157764726e-07
LOC409734	4303.3284052638	-2.37890918128136	0.190251331006875	161.032311099373	6.73139677028121e-37	4.78130709515423e-35
LOC409751	435.610231186663	3.91367321889307	0.839189185049054	14.9238426712232	0.000111939285137105	0.000342310853389104
LOC409755	2904.84556327618	2.05001981153845	0.300611968946762	39.0332534669487	4.16647825011462e-10	2.8551568459191e-09
LOC409762	18714.1346611422	3.36610212750061	0.353284688464099	65.7206607263347	5.19583168654071e-16	7.04376633894239e-15
LOC409770	1620.55017137009	-4.87375859585461	0.25572588297831	332.155577167214	3.2606511207311e-74	1.43251272570786e-71
LOC409771	1046.19303001252	-2.19756195698562	0.568991714971765	15.4305683914352	8.55924871833424e-05	0.000267324403098685
LOC409776	57.5701281473021	3.31416053250349	0.500057785049398	35.8220429203329	2.16188045838221e-09	1.34615359566036e-08
LOC409778	19224.5119369539	4.06488696393378	0.50088730419955	44.0447562116092	3.20952545088393e-11	2.50634568126302e-10
LOC409782	2132.54172326048	-3.22998819531639	0.750137359382449	18.3891964809805	1.80076091067259e-05	6.27884359858856e-05
LOC409783	5851.3812007607	2.28328424377315	0.633915808894587	10.5984963754076	0.00113179665696363	0.00285524711716345
LOC409784	8454.07260503654	2.6183522325825	0.24526438342062	89.8697901620747	2.54361465069556e-21	5.42668291125012e-20
LOC409787	317195.090563753	10.5145290215129	0.431888201181903	216.659663261467	4.84195830808402e-49	6.52673971028325e-47
LOC409789	13869.9282523369	3.8951191003592	0.419079507609636	58.9132753995119	1.64776736441298e-14	1.92569620459771e-13
LOC409805	206336.34903442	8.14138463659654	0.32144032373386	284.079256192995	9.69790784937389e-64	2.61446779339257e-61
LOC409807	55952.2710850941	6.56779054453325	0.465577895627857	102.064300385788	5.3748494921915e-24	1.4424539519542e-22
LOC409818	6805.42252937699	-3.12172078280719	0.445968611109197	48.8526621678908	2.75930645937775e-12	2.46839315393204e-11
LOC409820	3785.20509675757	-2.83822319935825	0.257033191561035	123.259413063411	1.22358427003244e-28	4.54989235458456e-27
LOC409821	226479.742973736	4.28827682443832	0.446916158693349	60.0181922437232	9.39846461582988e-15	1.12610694215125e-13
LOC409827	122.770237633466	3.87365537693327	0.751749204777203	18.7621652084342	1.48075752125134e-05	5.25261534601775e-05
LOC409835	420.169262707627	3.63236328183215	0.827926868237889	13.5998597995287	0.000226202418761146	0.000651423425915202
LOC409843	1226364.84354103	7.62139911546733	0.499137893987054	107.951460169828	2.75442014308702e-25	8.25074033770158e-24
LOC409845	6990.92014231552	2.4622036271891	0.320332416250808	47.3646346727692	5.89364565546029e-12	5.03314793125053e-11
LOC409852	38484.4669567592	3.82037933285649	0.252997124400643	156.828681453503	5.57937334049084e-36	3.69734785278784e-34
LOC409859	3320.27217290246	-2.02790558192757	0.244566596579582	71.3290773592418	3.02347066870159e-17	4.6336445829636e-16
LOC409865	3887.95827231173	3.02742252514308	0.377660923444599	48.4238362406826	3.4336905888991e-12	3.01706946411267e-11
LOC409872	18212.5290115862	3.03996367119161	0.37211798220364	50.1243021760071	1.44308656175169e-12	1.33733537464833e-11
LOC409881	503367.620876172	9.3143310883914	0.431174792900979	186.749656490027	1.62870449881282e-42	1.48613021268597e-40
LOC409882	27702.9062363028	2.00483197547684	0.257639701093882	50.9713380494255	9.37245869650715e-13	8.85160072117578e-12
LOC409887	18288.8503770761	-2.52890577058797	0.410501166876106	38.8382314684198	4.60421359053912e-10	3.13880354086064e-09
LOC409915	14932.6237348998	-3.13579187927738	0.283897718563438	121.563078405868	2.87706853488878e-28	1.03731875260944e-26
LOC409923	4108.17702785857	3.69223439060798	0.381191150885439	65.6471773954006	5.39321605714681e-16	7.28637003073752e-15
LOC409924	10850.9287543077	4.62146187110457	0.396093036766452	85.7180456631637	2.07510546551805e-20	4.13001695167367e-19
LOC409932	20284.9908242515	2.29903693329723	0.438575599154241	22.4074212517872	2.20520276341312e-06	8.93378250669618e-06
LOC409950	6067.29626099539	2.2564377368893	0.316213684879869	41.7530519696013	1.03560470760978e-10	7.66812923949266e-10
LOC409956	45252.1079194037	2.22329275371943	0.405824541249099	24.6742457363137	6.78853026196471e-07	2.99574203747862e-06
LOC409966	8425.23626095438	5.50900600885753	0.423573371981942	97.0578913579573	6.73296744909401e-23	1.65354989401973e-21
LOC409970	18189.0810245171	7.17521883070586	0.542807564821938	84.7865919590578	3.32370649589361e-20	6.56003435179533e-19
LOC409977	1228.34707305018	-2.0132346341445	0.25889898316607	62.6847094618051	2.42591759543076e-15	3.06130154436167e-14
LOC409979	1924.79271558141	-3.25251852321308	1.00243039013046	10.4252362032307	0.00124304958474913	0.00310356854857802
LOC409999	705.162114205734	2.51810959148925	0.392318625134117	33.0533776176363	8.96631507005918e-09	5.160525442069e-08
LOC410013	960.255630960343	3.71321158444938	0.546760000492201	32.2872996323539	1.32979682171781e-08	7.47231165287383e-08
LOC410015	188567.645298537	-5.49747023843825	0.286069068675271	312.021438341142	7.92268696043311e-70	2.76408566837228e-67
LOC410033	955.340435905075	-2.05505287552608	0.240538400772295	75.826155473322	3.09770583827798e-18	5.18996986633522e-17
LOC410057	11894.6300599346	2.03028096245988	0.209086447754672	79.2138445709616	5.57381168671088e-19	9.79504507077993e-18
LOC410058	343551.528206554	8.24271373860699	0.436234015539632	156.430259159946	6.81784698297634e-36	4.4193060607686e-34
LOC410063	705.148769373326	-2.67041770522439	0.760768726028316	12.5564486152418	0.000394841401063393	0.00108672700464266
LOC410087	6942.34807175129	3.52122805594981	0.718457990845872	17.0824392919833	3.57917294500093e-05	0.00011872525020582
LOC410091	26221.2251470028	4.42581298869067	0.391163936457111	82.2444804279006	1.20252961765169e-19	2.24990636034454e-18
LOC410092	3307.56330162653	-2.75342212677748	0.378113325235337	53.8152626008126	2.20255054553432e-13	2.23687111054179e-12
LOC410093	3484.24808840478	-2.79991023660623	0.389520155625879	52.3463514332102	4.65262187560377e-13	4.52001643639737e-12
LOC410101	23711.4241628722	2.73957483915996	0.397641265936876	36.8674465307279	1.26439561293054e-09	8.14680106495492e-09
LOC410144	3642.78239052347	-3.54153037746836	0.210796154545981	276.296440776546	4.81598082692521e-62	1.21547158657419e-59
LOC410149	953.220241403506	3.11628204605746	0.460029025529781	34.3982460245885	4.49127846051159e-09	2.67716307028083e-08
LOC410151	1091.99166711817	2.849366974294	0.47315438251091	27.9399263939805	1.251407467675e-07	6.15686245606008e-07
LOC410166	8154.81541555901	3.4415914536337	0.306808392018624	90.4535152207285	1.89374175830098e-21	4.10668459542343e-20
LOC410167	8268.5746817695	3.11710004786405	0.49286934875351	29.7832010249796	4.83160518442031e-08	2.51591311227365e-07
LOC410187	2909.63118290486	2.64642814236663	0.346255459684292	45.9619105684595	1.20574628276274e-11	9.90482161089448e-11
LOC410202	10.4031306465661	-3.61934242059189	0.875089010967825	18.7465266499178	1.49295029692323e-05	5.29111933734789e-05
LOC410204	128293.153642743	4.38696602267496	0.519562542589998	45.9674704585485	1.20232917620492e-11	9.88359576447867e-11
LOC410211	129618.397236762	4.39940338990695	0.414642278225396	72.4876036117316	1.68084463704925e-17	2.64081842181168e-16
LOC410219	5635.19265966962	-2.24805915771014	0.321294764118911	50.563047798612	1.15397439205758e-12	1.08123572184732e-11
LOC410222	1596.48486449719	3.64900288032668	0.570061830952047	28.8070216113778	7.9960696040381e-08	4.03442695206721e-07
LOC410228	2354.73672872248	2.43101092231837	0.617117584406663	12.4817993450037	0.000410936184956088	0.00112549642714133
LOC410231	184.790894356126	2.27745239880027	0.494076074043728	17.5941759785295	2.73424438226331e-05	9.24297716227057e-05
LOC410237	13977.4654835817	2.94879133461397	0.551017650562962	21.7269517309684	3.14343798943846e-06	1.24208732280876e-05
LOC410246	131.201822993657	-10.3790450770274	1.13432029799501	97.5518822853132	5.24634591576665e-23	1.3046573428265e-21
LOC410254	379.934705316991	3.90771359282334	0.550089146967602	35.0468338322951	3.21869899934412e-09	1.9579593605241e-08
LOC410261	4210.0390165553	4.72582864420502	0.416365727724357	80.4875032700333	2.92549198847446e-19	5.28996737306159e-18
LOC410264	1142.14656243525	-2.15255998557113	0.366378571579805	35.6952477510421	2.30726158719343e-09	1.4321683384243e-08
LOC410271	26479.86712295	2.89130654534422	0.540369514018344	21.8575964244411	2.93651766108748e-06	1.16889169449059e-05
LOC410273	3609.86523034485	-3.1233977485388	0.355099557269548	77.1030302023803	1.62268166309018e-18	2.76953235792457e-17
LOC410283	1049.88889511471	2.28201034992746	0.297332406115213	48.4548178132813	3.37986946239998e-12	2.9741848340496e-11
LOC410288	6520.54621451365	3.71067464111994	0.382828100699896	65.5002287706549	5.81072209937841e-16	7.8236986995263e-15
