ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
386	8,19,0,20,0	0,0,0,0,0	43,13,70	10,0,2	236	149
387	7,107,75,89,63	0,0,0,0,0	93,111,160	10,0,3	247	149
388	7,113,77,90,63	0,0,0,0,0	100,114,160	4,2,2	258	149
389	4,35,82,28,19	0,0,1,6,2	8,94,42	8,24,18	260	149
391	0,2,2,0,14	0,0,2,0,24	0,6,7	1,4,1	250	149
392	6,103,24,102,10	2,7,0,0,0	70,52,108	47,0,0	263	149
393	26,159,69,62,34	0,30,0,2,6	154,41,126	46,10,62	230	149
394	4,40,17,19,30	0,0,2,4,14	6,12,5	0,0,0	480	149
395	1,0,7,0,0	0,0,6,0,1	78,70,63	198,199,274	221	149
396	145,894,281,430,163	0,9,8,31,5	3328,986,2472	306,108,265	523	149
397	121,699,190,324,96	0,14,4,5,0	2480,845,2089	52,8,32	335	149
398	8,30,33,10,18	0,2,10,9,0	65,31,24	0,12,14	224	149
399	8,53,75,42,71	0,4,12,1,17	37,35,43	16,3,4	834	149
400	1,11,5,18,0	0,0,0,6,0	128,16,15	2,0,0	249	149
402	8,9,7,2,0	2,3,0,0,0	29,4,6	2,0,0	261	149
405	22,98,46,44,28	0,0,2,0,0	20,27,36	0,0,6	255	149
406	17,78,26,92,133	0,2,11,14,2	100,48,96	0,0,0	1062	149
407	0,13,3,2,4	0,0,6,0,2	94,98,123	6,0,0	653	149
408	59,49,10,11,2	2,8,8,2,32	13,15,15	27,31,36	295	149
409	0,2,17,2,75	0,0,0,0,19	1,0,2	2,0,9	264	149
410	5,60,17,21,12	262,2634,817,889,548	5,4,6	501,106,499	239	149
411	24,82,82,74,33	22,56,62,42,150	217,169,169	254,384,314	257	149
412	1,18,37,34,34	5,6,10,9,18	75,113,53	33,21,49	227	149
413	5,19,8,22,32	0,0,0,0,0	96,72,54	1,0,7	1062	149
414	74,555,270,484,253	7,36,43,32,44	3640,2070,2960	290,301,299	231	149
415	50,104,307,134,200	0,3,18,4,14	623,668,993	14,23,7	520	149
416	50,303,156,195,24	14,60,33,33,8	61,25,10	0,0,4	220	149
417	98,101,85,103,202	3,0,0,0,51	123,84,44	18,24,15	1506	149
418	23,18,23,11,57	24,1,5,9,98	35,20,10	2,1,2	328	149
419	91,13,13,34,353	13,6,11,1,56	103,93,84	36,15,29	789	149
420	39,7,6,5,111	4,0,0,0,17	16,36,22	0,10,0	577	149
421	72,38,73,93,858	2,2,0,0,185	48,34,26	62,69,66	285	149
422	259,3154,2436,3258,1660	6,116,156,165,66	1067,1139,1200	156,147,92	2014	149
423	10,197,90,124,4	0,6,16,17,0	121,67,101	0,16,7	226	149
424	20,495,233,370,12	2,112,187,155,4	89,81,157	127,238,129	241	149
425	20,480,231,370,12	4,123,109,191,5	62,74,154	19,22,35	224	149
426	6,40,13,11,4	0,0,0,0,0	430,58,238	33,2,10	214	149
427	24,56,26,0,99	0,0,9,0,2	58,136,233	6,29,32	290	149
428	0,3,5,5,5	0,4,4,2,0	38,44,62	58,37,164	422	149
429	0,8,10,4,0	0,0,2,4,0	2,0,10	0,0,0	588	149
430	0,10,10,6,0	0,0,2,0,0	8,0,12	4,0,0	622	149
431	8,14,12,6,0	0,0,0,2,0	8,0,12	0,0,0	1189	149
432	2,27,7,2,4	0,0,0,0,0	156,91,146	1227,94,401	292	149
433	71,687,610,574,599	18,56,115,26,92	1026,586,541	131,63,91	212	149
434	83,633,70,189,55	4,92,33,24,5	457,86,341	17,1,5	239	149
435	14,28,5,35,43	0,0,0,1,7	135,46,43	16,5,15	287	149
436	4,6,17,1,28	0,0,16,7,6	39,86,110	10,41,18	446	149
437	5,15,32,26,43	0,6,3,0,4	79,273,194	8,50,29	284	149
438	6,13,11,0,12	2,0,0,0,6	9,133,125	0,23,15	355	149
439	0,5,0,2,0	0,1,0,0,0	37,11,16	0,0,2	242	149
440	0,14,20,0,5	2,0,0,0,4	57,29,49	2,1,4	240	149
441	0,30,0,10,4	36,295,4,81,9	25,2,56	808,36,292	236	149
442	76,184,50,199,31	0,12,0,0,0	79,32,42	14,5,22	227	149
443	49,268,167,238,147	10,31,6,50,23	204,147,307	3,4,4	257	149
444	0,80,31,50,22	0,18,19,5,12	48,35,114	40,17,122	257	149
445	0,80,33,50,22	1,31,18,42,14	52,41,141	34,46,164	280	149
447	76,501,176,282,88	1,26,5,3,8	761,315,848	111,32,77	664	149
448	55,532,405,318,363	0,62,37,29,33	546,350,719	45,40,117	272	149
449	89,811,790,1396,1523	0,2,0,3,16	4388,4893,1494	0,0,0	555	149
450	15,167,120,217,305	2,25,40,49,27	701,1049,608	151,265,13	257	149
451	37,279,337,688,415	0,0,4,0,4	2130,2632,705	22,68,23	364	149
453	0,0,11,2,4	0,0,4,0,0	124,284,318	17,21,27	569	149
454	0,4,7,0,0	0,0,0,0,0	121,141,232	47,56,89	247	149
455	0,0,1,0,0	0,2,0,0,0	212,261,270	83,68,154	219	149
456	114,828,663,910,863	1,72,50,96,68	284,142,336	101,45,62	230	149
457	133,866,624,824,440	4,127,135,84,81	635,380,742	20,17,16	224	149
458	0,0,0,0,0	0,1,0,0,0	11,8,10	11,3,14	228	149
459	8,122,217,135,273	18,60,84,63,94	94,52,65	75,55,124	236	149
460	16,216,59,121,5	0,39,66,15,7	435,108,257	145,73,148	260	149
461	0,2,8,0,2	0,0,30,6,4	72,24,19	88,310,164	213	149
462	0,1,0,0,1	0,0,0,4,0	4,0,0	20,2,0	227	149
463	130,467,783,1401,168	6,0,30,32,0	116,206,307	0,0,2	254	149
464	29,122,128,303,35	0,0,0,14,0	18,18,63	0,0,0	215	149
465	27,121,49,63,45	4,5,8,2,0	291,156,182	65,160,76	240	149
466	0,6,0,4,0	0,0,0,0,0	0,0,4	0,0,2	392	149
467	25,279,190,175,150	2,29,19,14,0	748,387,648	4,37,23	259	149
468	25,415,106,227,121	0,28,0,0,0	562,208,670	0,0,0	302	149
469	21,124,145,203,197	0,4,4,2,0	185,87,162	0,0,0	986	149
470	34,221,240,354,391	0,3,0,0,0	297,253,300	0,1,0	1371	149
471	2,25,6,4,9	0,23,43,21,13	35,11,14	107,47,123	244	149
472	0,3,35,20,2	0,0,0,0,9	12,7,8	2,18,7	292	149
473	0,12,59,27,0	0,0,0,0,0	104,54,32	10,28,7	1632	149
474	2,16,87,83,0	0,0,2,2,0	212,110,78	87,57,25	2181	149
475	0,0,10,22,0	0,0,0,0,0	56,6,6	0,2,2	240	149
476	9,177,45,65,34	29,135,84,70,55	131,95,185	247,248,354	290	149
477	0,0,2,10,8	2,29,54,50,57	2,5,9	14,23,29	218	149
478	4,24,39,14,90	4,1,13,10,31	13,364,366	4,26,56	317	149
479	12,10,15,12,19	0,0,4,0,0	2,15,32	0,21,2	215	149
480	18,327,339,214,253	7,22,19,12,29	39,155,104	6,27,13	236	149
481	16,135,126,238,27	0,0,3,4,0	143,406,598	7,9,50	241	149
482	14,596,337,760,76	0,19,3,14,0	534,745,980	45,84,197	1054	149
483	172,3254,1368,2929,669	16,155,99,236,66	452,196,602	86,110,148	234	149
484	63,407,163,223,380	1,95,0,85,60	35,27,48	14,18,11	223	149
485	211,1486,1832,2158,1750	122,1041,240,2124,1335	329,100,297	43,25,18	217	149
486	373,2027,1511,1759,1736	8,62,71,73,80	1860,1774,2170	78,79,115	233	149
487	37,69,107,50,83	16,38,96,70,70	253,185,145	129,113,81	209	149
488	19,22,58,42,20	18,15,21,2,22	73,187,149	12,7,7	319	149
490	0,0,0,0,0	0,0,9,0,0	203,214,425	58,32,86	235	149
491	6,9,21,2,6	0,0,12,0,0	83,196,163	0,0,4	218	149
492	1341,7508,13117,6243,6822	461,2931,6294,3268,3218	93,66,92	102,142,175	757	149
493	12,118,59,93,46	0,1,9,0,0	61,48,62	7,0,0	261	149
494	0,28,64,24,8	0,3,6,2,0	0,0,2	0,0,0	233	149
495	0,2,0,0,0	0,0,0,0,0	94,0,36	4,0,0	255	149
496	9,81,34,142,105	0,0,0,1,0	170,58,102	2,0,0	962	149
497	19,120,113,203,259	16,42,30,58,67	210,92,150	21,19,38	1226	149
498	0,0,8,0,0	0,0,0,0,0	0,0,0	0,0,2	262	149
499	8,101,211,179,93	0,24,39,30,7	511,701,626	17,109,119	220	149
500	29,245,369,378,303	6,22,31,6,26	123,132,67	10,15,14	275	149
501	4,60,20,20,10	0,9,4,0,2	27,2,16	10,0,4	246	149
502	260,2200,1554,1687,1677	0,4,8,4,3	1434,656,1053	2,0,5	3581	149
503	4,3,2,0,0	4,0,0,0,0	25,15,35	56,0,9	219	149
504	29,289,117,167,66	66,345,455,533,442	214,175,244	958,952,848	221	149
505	18,135,35,92,39	2,0,8,0,1	733,163,758	1,4,28	228	149
506	18,135,53,98,39	0,5,0,4,4	813,169,817	46,42,73	232	149
507	7,3,4,4,2	34,131,271,75,151	17,10,13	580,431,336	221	149
508	0,4,0,0,1	0,0,0,0,0	26,6,48	137,18,113	253	149
509	61,586,596,512,568	0,2,2,0,0	521,301,435	2,2,5	437	149
510	28,141,109,162,97	6,114,87,135,75	154,135,162	50,27,60	250	149
511	0,0,10,0,1	0,5,2,0,1	61,75,115	198,83,195	259	149
512	0,0,8,0,0	0,0,0,0,0	75,34,66	4,1,10	287	149
513	0,6,45,8,0	2,4,4,0,0	194,214,312	30,73,149	222	149
514	12,32,39,25,18	0,0,0,0,0	168,9,52	0,0,1	312	149
515	5,22,20,24,13	0,2,0,0,0	61,9,43	0,0,0	224	149
516	73,606,614,534,414	0,0,0,2,0	1104,461,698	0,3,0	868	149
517	51,452,453,399,325	0,0,6,0,0	794,342,510	0,0,0	514	149
518	36,255,303,228,212	0,2,2,14,0	428,155,257	1,0,0	366	149
519	35,196,172,242,153	18,58,96,88,114	202,136,211	23,57,38	337	149
520	9,48,47,2,12	0,45,66,9,29	43,78,59	372,263,477	232	149
523	34,77,139,106,269	175,1256,2401,1187,2059	16,20,3	103,182,121	212	149
524	0,0,49,17,64	0,4,18,4,6	2,18,4	0,0,8	459	149
525	32,279,352,347,262	40,265,362,378,331	283,276,371	138,252,227	233	149
526	0,2,44,12,0	0,0,2,0,0	35,72,49	4,1,2	648	149
527	0,0,0,0,0	0,0,22,0,0	0,11,16	10,0,12	546	149
528	2,1,35,2,0	0,0,4,0,0	63,24,49	4,9,10	1398	149
529	125,788,582,604,491	2,35,65,41,28	1459,1343,2169	58,138,130	564	149
530	0,2,0,0,0	0,0,0,0,0	0,0,6	0,4,6	253	149
531	0,21,25,14,10	0,0,3,0,3	58,39,21	4,12,4	475	149
532	22,153,147,87,49	14,112,305,153,124	307,300,346	513,257,341	221	149
534	0,45,6,2,0	0,0,0,4,0	2,6,7	0,0,0	239	149
536	30,6,30,5,4	2,14,168,86,25	0,0,0	0,5,10	303	149
537	0,18,3,1,1	2,15,31,14,6	11,7,19	70,21,23	226	149
538	0,2,25,1,12	0,0,18,2,2	117,125,320	33,129,209	258	149
539	0,1,2,1,0	0,4,1,2,1	8,20,60	56,2,25	391	149
540	10,148,217,135,162	21,93,126,118,59	98,197,211	93,143,116	236	149
541	21,73,41,39,33	0,0,0,0,0	688,720,1013	20,0,0	225	149
542	21,74,41,39,33	22,3,0,13,4	719,728,1031	178,18,22	248	149
543	21,74,40,39,33	2,4,0,8,0	708,725,1030	0,0,0	215	149
544	11,66,33,18,27	5,0,10,6,0	523,624,736	75,9,20	242	149
545	13,70,35,24,41	0,2,0,1,3	574,673,810	0,2,0	328	149
546	2,0,8,4,6	0,1,0,2,0	4,28,22	0,0,0	263	149
547	28,217,528,199,238	0,3,9,3,2	726,524,984	178,195,172	266	149
548	43,243,60,118,26	0,16,4,0,1	35,121,265	0,0,27	221	149
549	74,531,160,258,106	1,9,8,6,2	83,225,553	0,2,0	404	149
550	154,735,288,578,392	0,2,0,0,0	506,266,553	0,5,2	1140	149
551	4,55,28,7,14	1,21,9,12,1	0,0,1	0,0,0	326	149
552	0,0,2,0,0	0,0,0,0,0	24,12,50	4,14,9	225	149
553	0,0,11,0,0	0,0,0,0,2	54,28,32	17,0,0	253	149
554	0,4,16,0,0	0,0,0,0,0	99,44,45	0,2,2	413	149
555	0,4,6,0,0	0,0,0,0,2	53,18,16	15,2,6	229	149
556	314,1159,2383,1252,1421	10,24,42,20,60	3446,3380,3175	522,461,586	272	149
557	3,18,3,17,14	45,406,305,289,224	16,10,10	290,386,340	221	149
558	0,89,53,35,61	0,15,14,14,13	34,54,37	4,20,26	257	149
559	6,20,38,40,44	0,0,16,0,5	59,28,42	2,4,0	223	149
560	212,1756,1707,1924,1599	7,49,59,45,53	1101,1415,1725	12,9,25	232	149
561	12,12,6,35,25	0,14,0,0,0	18,14,32	0,4,0	309	149
562	0,0,0,0,0	0,0,0,0,1	2,0,0	0,0,0	249	149
563	8,43,92,75,77	2,5,54,71,8	441,233,415	137,58,125	236	149
564	360,2174,4331,4152,1906	6,81,130,122,129	1593,1289,1069	6,9,0	861	149
566	0,0,0,0,0	8,0,0,0,0	7,0,3	15,0,4	205	149
567	0,2,2,7,5	2,0,27,4,0	125,25,14	90,3,33	222	149
568	31,232,240,346,385	0,2,8,4,0	1040,564,627	10,4,0	3369	149
569	0,12,13,2,14	0,1,0,0,4	24,10,25	0,0,0	320	149
570	28,68,19,10,21	24,134,10,6,7	17,12,17	22,12,34	292	149
571	0,4,0,0,0	0,0,0,0,0	0,5,3	0,0,4	242	149
572	10,91,9,41,0	0,4,0,0,0	390,3,2	2,0,0	302	149
574	84,470,542,373,555	12,60,22,24,28	201,370,405	2,22,31	228	149
575	99,751,633,669,753	0,77,51,48,48	392,472,593	13,7,18	232	149
576	0,0,9,4,0	0,0,4,0,0	452,263,354	112,75,104	301	149
577	2,27,8,13,15	0,8,6,2,0	19,14,8	2,2,0	551	149
578	2,12,4,6,7	1,0,0,1,1	2,10,6	0,0,0	280	149
579	74,354,375,321,267	8,0,1,2,2	185,98,161	0,0,0	1278	149
582	939,6361,8651,6012,8578	73,414,778,383,371	376,500,251	18,12,6	238	149
583	50,282,579,301,238	2,62,143,37,42	70,135,100	10,39,43	225	149
584	170,1098,424,778,356	10,131,95,81,47	262,186,339	2,4,4	214	149
585	5,28,25,28,39	0,2,1,2,0	14,43,104	0,44,37	948	149
586	0,22,9,2,27	0,10,9,4,12	4,19,22	6,7,15	254	149
587	1,131,32,34,100	0,0,32,38,6	10,10,27	20,64,90	269	149
588	1,124,32,34,87	0,8,0,0,4	10,9,23	0,0,26	262	149
590	61,287,104,166,87	10,37,51,25,26	525,156,356	50,63,73	218	149
592	78,110,128,161,107	18,93,36,56,55	93,71,164	115,137,201	274	149
593	2,0,0,6,0	0,0,6,0,0	0,0,0	2,2,0	265	149
594	101,317,262,164,79	16,57,83,118,46	1669,550,983	71,52,100	224	149
596	11,141,97,189,28	6,8,2,0,4	97,42,127	11,2,2	317	149
598	37,110,92,65,86	0,2,8,0,1	0,2,0	0,0,0	219	149
601	0,0,2,4,0	0,0,2,0,2	10,6,3	0,1,0	240	149
602	0,0,0,4,0	0,0,0,8,0	0,0,6	0,0,2	256	149
603	0,0,0,0,1	0,0,1,0,0	0,1,7	0,2,4	216	149
604	38,173,301,229,287	0,22,8,10,12	1166,1184,1182	73,60,71	237	149
606	4,4,10,0,4	0,0,0,0,0	42,15,37	2,0,0	335	149
607	0,29,60,15,23	0,0,4,0,2	50,38,49	0,0,0	685	149
608	51,365,84,162,95	33,228,12,57,26	224,159,218	170,62,173	305	149
609	2,10,3,3,2	0,0,2,2,0	4,12,37	0,0,0	236	149
610	89,364,230,290,126	2,105,52,138,108	582,239,562	58,30,63	227	149
611	38,692,179,326,157	13,210,126,78,38	1431,558,1367	418,277,567	239	149
612	2,22,8,6,6	0,0,0,4,0	26,25,15	0,11,0	258	149
613	2,105,73,87,66	0,5,24,5,9	102,121,169	13,6,20	245	149
614	2,111,73,87,68	0,1,1,6,5	108,121,170	1,8,12	248	149
615	2,0,0,0,0	2,0,2,0,0	142,102,273	46,24,155	233	149
616	14,0,33,19,6	28,16,37,82,49	3,17,8	0,11,3	266	149
617	24,5,79,59,21	57,85,418,547,291	4,23,8	33,23,51	280	149
618	107,176,492,885,404	4,2,63,116,70	22,63,63	2,69,12	427	149
619	41,298,30,301,23	0,34,1,22,0	595,50,325	174,18,134	274	149
620	12,113,8,60,15	0,16,16,14,5	21,1,18	0,0,2	245	149
621	4,80,70,58,71	0,1,3,2,0	16,0,0	0,0,0	231	149
622	8,9,19,43,20	49,512,670,484,691	645,509,370	2756,2074,2139	242	149
623	26,244,139,61,85	0,36,53,4,14	47,119,158	2,2,2	226	149
624	26,259,144,61,93	4,14,12,6,4	50,125,162	0,1,0	232	149
625	2,33,4,19,13	0,12,0,0,0	52,6,10	8,0,0	302	149
626	46,281,273,233,201	2,19,37,10,10	682,500,773	35,18,45	221	149
628	8,0,26,0,8	0,2,0,0,2	12,31,12	0,11,4	264	149
629	0,0,0,0,0	0,0,0,0,1	0,2,0	0,0,0	223	149
630	30,37,174,64,392	13,90,102,12,194	747,759,854	1159,1428,1056	214	149
631	6,51,24,87,20	0,13,16,26,11	1089,102,363	23,16,17	723	149
632	4,128,92,105,71	0,0,6,0,0	2886,1973,3470	42,46,88	245	149
633	2,30,49,23,27	4,16,0,0,0	25,49,119	4,8,4	228	149
634	6,11,15,4,12	1,10,6,0,1	31,19,51	0,2,8	237	149
635	177,811,125,338,93	10,46,13,27,3	41,4,3	0,0,0	271	149
636	250,1111,665,569,106	11,94,171,99,38	29,15,8	0,3,0	364	149
637	423,1903,2176,1481,164	0,8,0,2,51	77,28,14	0,0,0	429	149
638	4,5,0,22,0	0,3,0,0,0	10,91,54	0,6,0	210	149
639	0,0,0,1,0	1,8,0,10,0	6,15,3	16,14,19	257	149
640	18,209,157,79,166	2,0,6,0,2	122,102,213	29,26,20	221	149
642	0,44,16,7,16	0,2,0,0,0	57,49,26	11,0,2	321	149
643	0,0,1,0,8	0,0,0,0,0	0,8,0	0,3,0	246	149
644	7,11,1,2,13	0,11,15,6,9	0,2,6	0,0,0	263	149
645	57,446,407,462,413	124,1276,944,1375,817	680,584,929	819,688,1534	276	149
646	32,205,163,170,118	2,11,4,14,6	98,73,213	0,0,0	523	149
647	30,172,157,162,102	0,36,22,42,12	87,69,199	12,3,9	487	149
648	0,6,8,0,0	0,6,4,14,17	0,8,0	0,0,0	232	149
649	12,4,13,3,0	0,26,6,6,0	2,2,0	0,4,0	261	149
650	2,37,70,26,32	2,26,8,10,6	2,19,4	0,0,5	302	149
652	1407,7708,8777,6018,6570	71,212,284,212,164	60443,50139,50727	982,874,722	372	149
653	544,3308,2402,4590,3691	75,840,504,897,961	2417,1285,1836	112,65,35	825	149
654	216,1370,1031,2032,1504	16,82,150,85,109	813,480,807	77,52,10	222	149
655	16,144,169,91,144	12,10,37,39,15	16,16,18	0,0,0	696	149
656	27,146,37,49,41	8,54,8,45,10	626,213,336	193,63,184	310	149
657	226,2239,1475,2578,926	47,465,183,436,137	5828,7875,4543	361,393,289	218	149
658	235,2291,1491,2621,943	39,272,110,235,86	5942,8017,4612	188,227,171	221	149
659	45,248,491,217,291	0,0,2,0,0	59,23,45	40,4,0	252	149
660	24,170,354,137,141	11,28,53,15,4	56,14,19	4,9,21	201	149
661	0,4,6,0,1	0,0,1,0,0	26,13,11	1,0,0	238	149
662	4,43,19,30,2	0,0,2,2,0	162,180,225	4,21,45	219	149
663	207,1171,932,851,790	0,39,45,37,54	1628,1208,1518	98,143,153	275	149
664	0,1,1,2,12	0,0,2,0,4	31,8,2	88,47,26	306	149
666	0,4,2,0,0	0,0,0,0,0	53,16,33	14,10,32	272	149
667	0,0,0,0,0	0,0,5,0,3	12,11,7	0,0,0	216	149
669	0,0,2,0,0	0,0,0,0,0	237,97,240	224,101,199	263	149
670	0,0,8,4,16	2,0,20,10,15	0,0,0	0,7,0	398	149
671	2,1,14,30,86	0,0,2,2,4	8,8,0	0,2,0	551	149
672	10,50,36,20,37	269,2422,755,1477,732	140,129,140	4999,1837,4724	233	149
673	28,41,37,36,138	3,7,26,4,15	19,49,58	0,2,14	224	149
674	31,36,55,39,166	12,0,2,0,0	20,81,70	0,0,9	299	149
675	18,9,38,18,116	0,0,7,0,0	6,65,57	0,0,0	224	149
676	22,83,95,75,79	0,0,0,0,0	157,129,196	4,2,4	405	149
677	0,8,13,24,38	0,0,1,0,0	0,0,10	0,0,0	356	149
678	2,14,50,16,18	0,0,0,2,4	56,53,30	12,6,0	932	149
679	10,20,90,22,50	1,4,9,0,8	98,158,115	10,6,6	1442	149
680	1,0,1,6,2	0,0,0,0,6	14,52,31	0,12,2	750	149
682	57,171,30,26,17	0,0,0,0,6	3238,165,336	323,18,43	332	149
683	120,791,240,807,366	739,6678,2402,7519,3463	452,92,136	5,2,4	237	149
684	76,317,468,261,513	17,82,174,78,152	222,127,208	31,31,27	227	149
685	83,371,520,283,540	7,36,68,6,50	246,137,229	19,14,18	230	149
686	84,348,689,438,618	12,43,151,40,100	182,92,253	48,59,88	221	149
687	9,35,37,28,47	0,0,5,0,0	144,251,233	6,48,43	255	149
688	0,2,0,0,0	0,0,0,4,0	0,8,0	0,3,5	221	149
694	36,347,240,265,176	0,0,10,2,6	136,170,302	8,4,8	219	149
696	0,26,42,16,0	0,0,12,2,0	5,33,13	2,16,24	210	149
697	0,0,10,6,2	0,0,2,0,0	2,7,30	0,1,22	238	149
698	52,203,81,198,66	1,22,6,21,4	329,84,261	0,0,0	231	149
699	159,2001,2284,1805,1542	5,42,56,34,52	2011,1166,1992	23,22,46	290	149
700	0,13,18,19,18	0,2,0,4,4	0,0,2	0,0,2	348	149
701	14,38,130,121,141	0,6,10,20,17	122,661,125	0,4,14	1473	149
702	8,0,8,4,36	0,0,0,0,2	30,9,10	0,0,0	474	149
703	110,638,856,508,536	8,28,95,47,29	84,197,63	40,11,52	278	149
704	6,59,25,67,13	0,14,21,4,7	202,131,264	0,2,3	343	149
705	6,43,25,51,7	0,4,0,2,0	159,81,189	0,0,2	225	149
706	222,914,431,577,439	20,66,50,53,78	2842,1302,2067	39,114,87	418	149
707	519,2223,1367,1699,1155	0,0,0,0,0	7294,3675,5277	0,6,0	682	149
708	339,1368,1034,1223,856	17,153,130,120,94	3720,2450,3399	318,408,566	458	149
710	0,7,2,0,0	2,10,0,4,6	142,2,29	60,5,10	254	149
711	0,7,2,0,0	0,9,0,4,0	142,3,29	46,2,2	257	149
712	34,181,101,99,72	4,42,17,6,5	239,139,281	159,43,51	278	149
713	4,153,106,65,20	10,0,10,12,6	297,206,377	100,117,178	245	149
714	4,151,98,61,18	0,5,4,4,4	280,206,369	84,95,100	242	149
715	66,623,371,489,294	10,133,94,86,84	24,90,66	187,126,350	233	149
716	34,167,126,46,117	0,2,1,4,1	4,3,2	0,0,0	237	149
717	0,1,2,0,0	2,7,2,4,8	9,24,34	23,8,19	218	149
718	36,255,314,264,259	1,17,52,45,34	485,412,799	84,65,96	209	149
720	0,0,4,14,25	0,0,27,12,8	97,130,116	47,133,84	221	149
722	4,17,30,19,12	0,0,4,0,0	145,89,151	29,14,24	218	149
723	34,156,59,64,170	0,0,2,4,8	257,233,639	10,10,10	407	149
724	0,0,0,0,0	23,85,79,67,38	2,14,2	279,348,555	224	149
725	34,324,221,145,82	0,43,5,2,23	226,149,168	9,12,18	256	149
726	6,27,12,12,16	4,26,67,29,16	132,82,79	11,4,15	223	149
727	8,13,21,14,49	4,6,9,0,16	12,4,19	13,13,18	225	149
728	12,3,54,41,188	2,12,0,12,19	14,9,10	0,0,0	238	149
729	20,3,62,55,204	8,12,0,8,26	16,9,10	2,4,17	302	149
730	20,3,64,63,306	0,0,0,0,32	16,9,20	0,0,0	461	149
731	132,872,635,941,681	115,1062,794,966,1002	418,328,571	394,384,524	226	149
732	107,165,91,264,47	101,269,167,225,274	374,136,521	647,697,910	246	149
733	23,161,63,45,44	34,106,19,61,17	1083,214,410	237,73,249	255	149
734	0,12,20,18,39	0,0,0,0,0	35,76,88	0,8,2	291	149
736	7,11,23,13,39	17,216,262,356,613	155,37,18	97,80,142	335	149
737	112,845,1203,1215,60	0,0,0,0,8	411,37,1	90,9,116	428	149
738	145,1331,1736,1967,1537	4,192,274,275,0	861,411,447	0,0,32	893	149
739	145,1321,1732,1963,1508	0,0,5,9,868	798,405,447	0,18,87	800	149
740	4,20,16,3,5	15,133,37,30,17	105,28,125	175,52,132	212	149
742	7,19,101,26,20	0,23,15,1,35	245,123,320	47,26,64	310	149
743	60,292,142,151,202	49,397,430,481,584	1105,516,701	9,11,45	683	149
744	68,507,489,256,171	26,21,106,26,33	94,252,245	8,63,89	546	149
745	10,45,67,36,54	0,11,18,6,5	382,1837,532	14,177,74	309	149
746	15,74,164,87,74	0,2,14,1,2	2,2,0	0,0,0	215	149
747	16,112,77,32,17	0,0,3,2,0	188,119,274	11,3,19	646	149
748	79,448,306,347,316	22,186,95,93,93	610,314,673	242,201,100	226	149
749	81,450,306,347,318	48,1274,451,562,334	628,314,673	1026,524,479	231	149
750	5,31,138,115,95	14,258,245,256,259	22,10,36	66,70,59	247	149
751	0,15,22,11,10	0,0,0,0,0	2,25,20	4,0,0	296	149
752	0,2,3,0,2	0,0,0,0,0	0,0,1	0,0,2	227	149
753	184,851,667,851,662	58,400,361,411,360	1079,1108,1315	389,280,429	206	149
754	27,106,49,48,29	0,4,3,11,10	41,3,20	8,5,0	217	149
756	42,257,17,36,7	0,2,0,7,0	936,54,352	49,2,30	299	149
757	0,4,0,0,0	2,1,6,0,0	0,11,16	10,64,22	224	149
758	0,2,0,3,6	0,2,8,0,2	19,10,0	16,32,26	268	149
759	0,1,4,2,0	8,90,12,31,1	30,1,5	578,23,118	206	149
760	6,31,73,35,18	1,0,0,0,0	59,42,81	0,0,3	311	149
761	4,16,2,2,0	0,38,0,6,0	23,0,15	97,20,103	229	149
764	13,99,153,149,124	33,187,234,179,128	582,795,662	116,293,276	223	149
765	189,727,617,750,695	51,409,354,363,307	190,355,284	506,574,817	251	149
766	35,232,116,140,87	4,79,71,40,38	143,67,146	6,14,33	265	149
767	0,0,5,8,1	0,0,0,0,0	77,13,69	117,34,52	239	149
768	5,71,42,48,24	0,6,4,0,0	60,106,66	598,512,780	214	149
769	0,22,17,6,36	0,0,0,0,0	93,616,147	105,302,155	288	149
770	10,16,50,4,56	0,1,4,0,0	194,345,310	8,25,19	234	149
771	16,28,37,1,22	0,0,0,0,0	143,162,118	0,2,0	278	149
772	0,0,2,2,0	0,2,0,2,0	21,6,0	0,0,4	234	149
773	45,173,125,187,100	0,24,143,42,25	60,76,202	214,158,397	227	149
774	55,664,217,326,155	0,3,0,0,8	3287,2297,4300	138,51,194	242	149
775	55,652,217,319,155	0,34,2,0,2	3122,2280,4163	57,59,159	221	149
776	16,51,41,87,64	0,4,0,1,0	0,2,2	0,0,0	1106	149
778	12,160,79,95,37	0,0,0,10,0	397,196,478	12,11,12	216	149
779	22,287,545,327,884	1,11,44,3,22	291,279,328	43,30,19	221	149
780	241,1477,794,1527,691	2,21,15,35,38	1160,295,231	90,4,2	382	149
782	162,612,633,833,590	38,152,219,213,82	3576,2929,3168	1303,1358,1237	216	149
783	355,1305,940,1203,818	92,333,306,382,362	8419,5181,7026	205,244,215	432	149
784	43,521,380,363,246	10,77,49,35,25	2255,1076,1785	196,125,151	227	149
785	81,630,532,441,306	0,52,49,19,19	1644,900,1765	190,121,242	275	149
786	199,1053,138,280,128	4,58,27,40,17	2109,344,957	439,217,489	400	149
787	27,12,4,76,9	0,0,0,10,0	40,21,39	6,0,0	1432	149
788	52,177,196,211,251	57,203,408,318,311	303,282,367	42,122,85	275	149
