LOC551203	GO:0005634
LOC551204	GO:0000703,GO:0003677,GO:0003906,GO:0005634,GO:0006284,GO:0006285,GO:0006289
LOC551205	GO:0005975,GO:0006491,GO:0030246,GO:0090599
LOC551207	GO:0005634,GO:0008420
LOC551208	GO:0005739,GO:0006574,GO:0008442,GO:0050661,GO:0051287
LOC551211	GO:0003746,GO:0005634,GO:0005737,GO:0006414
LOC551212	GO:0016592,GO:0045893
LOC551213	GO:0007169,GO:0035556
LOC551214	GO:0003824,GO:0009116
LOC551215	GO:0005739
LOC551216	GO:0003755,GO:0005737,GO:0032790,GO:0070481,GO:0070651,GO:0070966,GO:0071025
LOC551217	GO:0005375,GO:0016020,GO:0035434
LOC551219	GO:0003684,GO:0003887,GO:0019985
LOC551222	GO:0000149,GO:0005484,GO:0006886,GO:0006906,GO:0012505,GO:0016020,GO:0016192,GO:0031201,GO:0048278
LOC551223	GO:0005506,GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0043231
LOC551224	GO:0005737,GO:0006508,GO:0008270,GO:0042277,GO:0043171,GO:0070006
LOC551225	GO:0000398,GO:0005681
LOC551226	GO:0005515,GO:0016593,GO:0051568
LOC551229	GO:0000209,GO:0005737,GO:0006515,GO:0030018,GO:0043161,GO:0045862,GO:0051087,GO:0061630,GO:0071218
LOC551231	GO:0004605,GO:0005789
LOC551232	GO:0000978,GO:0004879,GO:0005634,GO:0005667,GO:0006357,GO:0008270,GO:0035259,GO:0071376
LOC551235	GO:0000054,GO:0005506,GO:0005524,GO:0006413,GO:0006415,GO:0016887,GO:0043024
LOC551237	GO:0005794,GO:0015297,GO:0036066,GO:0036085
LOC551240	GO:0001188,GO:0003677,GO:0005736,GO:0006362,GO:0042790
LOC551241	GO:0005347,GO:0005778,GO:0015217,GO:0015228,GO:0015230,GO:0044610,GO:0051724,GO:0080122
LOC551242	GO:0003743,GO:0005634,GO:0005737,GO:0005852,GO:0006413
LOC551243	GO:0002161,GO:0003676,GO:0004813,GO:0005524,GO:0005737,GO:0005739,GO:0006400,GO:0006419,GO:0016597
LOC551248	GO:0016020
LOC551249	GO:0005515
LOC551250	GO:0005548,GO:0005783,GO:0005794,GO:0006869,GO:0008289,GO:0016323,GO:0042157
LOC551254	GO:0051726
LOC551255	GO:0000266,GO:0000422,GO:0005515,GO:0005741,GO:0005778,GO:0016559,GO:0043653
LOC551256	GO:0000079,GO:0000307,GO:0005634,GO:0016538,GO:0019901
LOC551257	GO:0005634
LOC551258	GO:0000159,GO:0005634,GO:0005829,GO:0006470,GO:0007165,GO:0072542
LOC551259	GO:0005515
LOC551260	GO:0070403
LOC551261	GO:0005388,GO:0005524,GO:0016020,GO:0016887,GO:0043231,GO:0051480,GO:0070588
LOC551263	GO:0008028,GO:0015718,GO:0055085
LOC551264	GO:0000978,GO:0000981,GO:0006357,GO:0046983
LOC551265	GO:0005737,GO:0097352
LOC551268	GO:0016298
LOC551269	GO:0003924,GO:0005525,GO:0006412
LOC551270	GO:0016180,GO:0032039
LOC551272	GO:0001726,GO:0005178,GO:0005200,GO:0005856,GO:0005886,GO:0005925,GO:0051015,GO:0098609
LOC551273	GO:0006508,GO:0008239,GO:0070008
LOC551275	GO:0005524,GO:0005832,GO:0006457,GO:0016887,GO:0051082,GO:0140662
LOC551276	GO:0000287,GO:0004450,GO:0005739,GO:0005777,GO:0005829,GO:0006102,GO:0051287
LOC551279	GO:0046872
LOC551280	GO:0007270,GO:0007274,GO:0042734,GO:0070073
LOC551281	GO:0005634,GO:0005737,GO:0061015
LOC551282	GO:0004747,GO:0006014
LOC551283	GO:0005634,GO:0016925,GO:0061656
LOC551284	GO:0005829,GO:0008180
LOC551290	GO:0004197,GO:0005615,GO:0005764,GO:0051603
LOC551291	GO:0005509,GO:0005886,GO:0030036,GO:0030054,GO:0030864,GO:0042995,GO:0051015
LOC551293	GO:0000398,GO:0005681
LOC551295	GO:0005524,GO:0005832,GO:0006457,GO:0016887,GO:0051082,GO:0140662
LOC551296	GO:0005634,GO:0005737
LOC551297	GO:0005770,GO:0080025,GO:0097352
LOC551301	GO:1990542
LOC551302	GO:0003723,GO:0004000,GO:0006396,GO:0016491
LOC551303	GO:0005975,GO:0015929
LOC551305	GO:0005634,GO:0005849,GO:0006378,GO:0006388,GO:0051731
LOC551309	GO:0003723
LOC551311	GO:0000027,GO:0000463,GO:0005730,GO:0019843
LOC551313	GO:0005509,GO:0008597
LOC551316	GO:0000110,GO:0000710,GO:0003684,GO:0003697,GO:0005634,GO:0006289,GO:0006312,GO:0070522,GO:0070914
LOC551320	GO:0005886,GO:0030054,GO:0035332
LOC551321	GO:0003725,GO:0004525,GO:0006396
LOC551323	GO:0005515,GO:0005576,GO:0005975,GO:0008061
LOC551324	GO:0016020
LOC551325	GO:0005741,GO:0008308,GO:0098656
LOC551327	GO:0004181,GO:0005615,GO:0006508,GO:0008270
LOC551328	GO:0000151,GO:0000209,GO:0005737,GO:0006511,GO:0008270,GO:0031624,GO:0032436,GO:0061630
LOC551329	GO:0005524,GO:0005739,GO:0007005,GO:0008270,GO:0016887
LOC551330	GO:0003723,GO:0003735,GO:0005634,GO:0006412,GO:0022627,GO:2001235
LOC551331	GO:0000245,GO:0003729,GO:0005686,GO:0005689,GO:0071004,GO:0071013
LOC551337	GO:0002090,GO:0005471,GO:0005743,GO:0005886,GO:0045807,GO:0070528,GO:0072659,GO:0140021,GO:1901890,GO:1990544,GO:2000049
LOC551339	GO:0000398,GO:0005515,GO:0071013
LOC551340	GO:0000978,GO:0000981,GO:0005515,GO:0006357
LOC551343	GO:0005524,GO:0008540,GO:0016887,GO:0036402,GO:0043161
LOC551344	GO:0004568,GO:0005576,GO:0005975,GO:0006032,GO:0008061
LOC551345	GO:0005515
LOC551350	GO:0005515,GO:0005634,GO:0005737,GO:2000812
LOC551353	GO:0005783,GO:0005789
LOC551354	GO:0000145,GO:0006887,GO:0006893,GO:0006904,GO:0007268,GO:0032584,GO:0045202,GO:0090522
LOC551355	GO:0032039,GO:0034472
LOC551356	GO:0005640,GO:0005737,GO:0007097,GO:0034993,GO:0051015
LOC551358	GO:0002094,GO:0005783,GO:0016094,GO:0045547,GO:1904423
LOC551360	GO:0000978,GO:0003700,GO:0005515,GO:0005634,GO:0006357
LOC551361	GO:0005546,GO:0005737,GO:0007010,GO:0008154,GO:0015629,GO:0051014,GO:0051015,GO:0051016
LOC551363	GO:0000149,GO:0005484,GO:0005789,GO:0005794,GO:0006886,GO:0006891,GO:0006896,GO:0012507,GO:0016236,GO:0031201,GO:0031902,GO:0042147,GO:0048280
LOC551364	GO:0000978,GO:0000981,GO:0005634,GO:0005667,GO:0006357
LOC551365	GO:0004674,GO:0005524,GO:0005737,GO:0006468
LOC551369	GO:0000281
LOC551371	GO:0005634,GO:0016567,GO:0031461,GO:0031625,GO:0032436,GO:1990756
LOC551373	GO:0004382,GO:0009134,GO:0016020,GO:0045134
LOC551374	GO:0005634
LOC551375	GO:0004725,GO:0006470,GO:0030141
LOC551376	GO:0003723,GO:0005634,GO:0006307,GO:0006355
LOC551378	GO:0005515
LOC551379	GO:0000030,GO:0005783,GO:0006486,GO:0008242
LOC551383	GO:0000460,GO:0000470,GO:0005730,GO:0030687
LOC551384	GO:0000045,GO:0000407,GO:0000423,GO:0005829,GO:0019898,GO:0034497,GO:0034727,GO:1990316
LOC551385	GO:0005509,GO:0008048
LOC551386	GO:0005524,GO:0008540,GO:0016887,GO:0030433,GO:0031597,GO:0036402,GO:0045899
LOC551391	GO:0000398,GO:0003729,GO:0005685,GO:0030619,GO:0071004,GO:0071011
LOC551395	GO:0003985,GO:0006635
LOC551396	GO:0016180,GO:0032039
LOC551397	GO:0003735,GO:0005763,GO:0005840,GO:0032543,GO:0070181
LOC551398	GO:0000166,GO:0003677,GO:0003887,GO:0006261,GO:0006287,GO:0006297,GO:0008296,GO:0043625,GO:0045004
LOC551400	GO:0005730
LOC551401	GO:0004029,GO:0005737,GO:0006730,GO:0009058,GO:0009258,GO:0016155
LOC551403	GO:0004775,GO:0004776,GO:0005739,GO:0006099,GO:0009361
LOC551405	GO:0005737,GO:0016791
LOC551406	GO:0000122,GO:0003677,GO:0005730,GO:0006364
LOC551408	GO:0000813,GO:0005829,GO:0019075,GO:0032510,GO:0032801,GO:0042058,GO:0046755
LOC551410	GO:0000338,GO:0005515,GO:0005737,GO:0008180,GO:0008237,GO:0019784
LOC551411	GO:0005634,GO:0005737,GO:0043248
LOC551412	GO:0000122,GO:0005515,GO:0031491,GO:0035098
LOC551413	GO:0003735,GO:0006364,GO:0015935,GO:0019843,GO:0030515,GO:0032040,GO:0034457
LOC551414	GO:0005730,GO:0016435,GO:0070476
LOC551415	GO:0005515,GO:0005737,GO:0005739,GO:0016226,GO:0097361
LOC551416	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC551418	GO:0003729,GO:0003735,GO:0005840,GO:0006412,GO:0017148,GO:0022625
LOC551419	GO:0006672,GO:0016020,GO:0016811
LOC551420	GO:0004169,GO:0005783,GO:0016020,GO:0035269
LOC551421	GO:0003723
LOC551422	GO:0005515,GO:0005737
LOC551424	GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0006888,GO:0012505,GO:0035556
LOC551425	GO:0005515,GO:0006493,GO:0016262
LOC551427	GO:0005783,GO:0005789,GO:0015485,GO:0031625,GO:0032933
LOC551428	GO:0016020,GO:0022857,GO:0055085
LOC551430	GO:0005515,GO:0008289,GO:0044233,GO:0051560,GO:1990456
LOC551431	GO:0000493,GO:0005654,GO:0005737,GO:0051082
LOC551432	GO:0005515,GO:0005634,GO:0006357
LOC551433	GO:0071944
LOC551434	GO:0008430
LOC551435	GO:0003756,GO:0005783,GO:0006457,GO:0034976
LOC551436	GO:0005524,GO:0005832,GO:0006457,GO:0016887,GO:0051082,GO:0140662
LOC551439	GO:0008757
LOC551441	GO:0005384,GO:0005794,GO:0015085,GO:0032468,GO:0032472,GO:0070588,GO:0071421
LOC551442	GO:0005524,GO:0005739,GO:0016226,GO:0032981,GO:0051539,GO:0140663
LOC551445	GO:0004394,GO:0015014,GO:0015015,GO:0016020
LOC551446	GO:0003729,GO:0005829,GO:0008270
LOC551447	GO:0004476,GO:0005829,GO:0005975,GO:0008270,GO:0009298
LOC551448	GO:0000287,GO:0002189,GO:0004749,GO:0005737,GO:0006015,GO:0006164,GO:0009156
LOC551449	GO:0004725,GO:0005515,GO:0005768,GO:0006470,GO:0032456,GO:0043328,GO:0045022
LOC551450	GO:0000978,GO:0000981,GO:0005634,GO:0030514,GO:0046332
LOC551451	GO:0032006,GO:0140007
LOC551452	GO:0003711,GO:0005634,GO:0006368
LOC551454	GO:0005245,GO:0005891
LOC551457	GO:0007219,GO:0036066,GO:0046922
LOC551458	GO:0005515
LOC551459	GO:0000139,GO:0005789,GO:0005793,GO:0006888,GO:0030134
LOC551460	GO:0000981,GO:0003677,GO:0006355
LOC551461	GO:0004016,GO:0006171,GO:0007189,GO:0035556
LOC551462	GO:0000785,GO:0005634,GO:0006281,GO:0007064
LOC551463	GO:0004659,GO:0005739,GO:0006744,GO:0008299,GO:1990234
LOC551464	GO:0005813,GO:0005930,GO:0008017,GO:0030992,GO:0036064,GO:0042073,GO:0060271,GO:0070507
LOC551465	GO:0004411,GO:0005737,GO:0006559,GO:0006570
LOC551466	GO:0004222,GO:0005789,GO:0071586
LOC551467	GO:0005783,GO:0006890,GO:0031201
LOC551469	GO:0005515,GO:0005737
LOC551470	GO:0005674,GO:0006366,GO:0006367
LOC551472	GO:0005515,GO:0006891,GO:0034498,GO:1990071
LOC551474	GO:0003723,GO:0007283
LOC551476	GO:0003676,GO:0004816,GO:0005524,GO:0005739,GO:0006421
LOC551477	GO:0000045,GO:0005783,GO:0016020,GO:0034975,GO:0072546
LOC551478	GO:0003712,GO:0006355
LOC551479	GO:0000447,GO:0000461,GO:0003735,GO:0005840,GO:0006412,GO:0022627
LOC551480	GO:0043130
LOC551483	GO:0016020,GO:0016192
LOC551484	GO:0006685,GO:0046475,GO:0046513,GO:0050290
LOC551485	GO:0005635,GO:0006998,GO:0034993,GO:0043495
LOC551486	GO:0005634,GO:0005829,GO:0019888,GO:0019903,GO:0043666
LOC551488	GO:0005918,GO:0016020,GO:0019991,GO:0035151
LOC551489	GO:0006644,GO:0008195
LOC551492	GO:0005739,GO:0032981,GO:0035243
LOC551493	GO:0000244,GO:0000398,GO:0005515,GO:0046540,GO:0071013
LOC551494	GO:0007271,GO:0034394,GO:0043005,GO:0043025,GO:0043231
LOC551495	GO:0032266,GO:0034464,GO:0036064,GO:0046907,GO:0060271
LOC551497	GO:0000398,GO:0005634,GO:0008419
LOC551498	GO:0005737,GO:0007015,GO:0014069,GO:0015629,GO:0019722,GO:0030425,GO:0031175,GO:0051015
LOC551499	GO:0005789,GO:0008654,GO:0019915,GO:0034389,GO:0106399
LOC551500	GO:0005737,GO:0005886,GO:0005942,GO:0016303,GO:0016477,GO:0035005,GO:0036092,GO:0043491,GO:0048015
LOC551501	GO:0008593,GO:0016020,GO:0033829
LOC551502	GO:0004252,GO:0005515,GO:0006508
LOC551505	GO:0016020,GO:0034975,GO:0072546
LOC551506	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009952
LOC551508	GO:0001736,GO:0005886,GO:0007275,GO:0060071
LOC551509	GO:0004843,GO:0016579
LOC551510	GO:0005515
LOC551511	GO:0005515,GO:0006368,GO:0030891,GO:0070449
LOC551512	GO:0005737,GO:0006469,GO:0032007,GO:0048011
LOC551513	GO:0004674,GO:0005737,GO:0005856,GO:0018107,GO:0031032
LOC551514	GO:0004252,GO:0005515,GO:0005886,GO:0006508
LOC551515	GO:0005737
LOC551516	GO:0005918,GO:0016020,GO:0019991,GO:0035151
LOC551517	GO:0046983
LOC551518	GO:0005737,GO:0006508,GO:0008270,GO:0042277,GO:0043171,GO:0070006
LOC551519	GO:0005515,GO:0006355
LOC551520	GO:0000137,GO:0005794,GO:0005801,GO:0007030,GO:0032580
LOC551521	GO:0005737,GO:0006355,GO:0031011
LOC551523	GO:0004017,GO:0005524,GO:0005737,GO:0005739,GO:0006172
LOC551524	GO:0004181,GO:0005615,GO:0006508,GO:0008270
LOC551526	GO:0003712,GO:0005667,GO:0006357
LOC551527	GO:0004768,GO:0005506,GO:0005789,GO:0006636
LOC551528	GO:0003785,GO:0005829,GO:0007015
LOC551529	GO:0001934,GO:0005104,GO:0005615,GO:0005737,GO:0008083,GO:0008284,GO:0008543,GO:0009887,GO:0010628,GO:0030154,GO:0030334
LOC551530	GO:0003676,GO:0005524,GO:0005634,GO:0016887
LOC551531	GO:0000463,GO:0005515,GO:0030687,GO:0042254,GO:0043021,GO:0070545
LOC551533	GO:0004733,GO:0008615,GO:0010181,GO:0042823
LOC551535	GO:0005783,GO:0005789,GO:0015035,GO:0016972,GO:0034975,GO:0071949
LOC551536	GO:0005515
LOC551537	GO:0005739,GO:0016836
LOC551538	GO:0000049,GO:0004824,GO:0005524,GO:0005737,GO:0005739,GO:0005829,GO:0006430,GO:0017101
LOC551539	GO:0010526,GO:0042078
LOC551540	GO:0003677,GO:0003689,GO:0005524,GO:0005634,GO:0005663,GO:0006261,GO:0006281,GO:0016887
LOC551541	GO:0005751,GO:0006123
LOC551544	GO:0004601,GO:0006979,GO:0020037
LOC551545	GO:0005739,GO:0016491
LOC551546	GO:0000774,GO:0050821,GO:0051087
LOC551547	GO:0005737,GO:0005911,GO:0005925,GO:0045216,GO:0098609,GO:1900026,GO:2001046
LOC551548	GO:0004067,GO:0005515,GO:0006520
LOC551549	GO:0016020,GO:0072657
LOC551550	GO:0000502,GO:0005515,GO:0006511,GO:0008541,GO:0030234,GO:0042176
LOC551551	GO:0000398,GO:0005681,GO:0030628
LOC551552	GO:0030145,GO:0070006
LOC551553	GO:0016020,GO:0022857,GO:0055085
LOC551554	GO:0003924,GO:0005525,GO:0005856,GO:0005886,GO:0005938,GO:0007015,GO:0007163,GO:0007264,GO:0008045,GO:0008360,GO:0019901,GO:0030865,GO:0031410,GO:0032956,GO:0042995
LOC551558	GO:0001725,GO:0032034,GO:0051496,GO:0051893
LOC551559	GO:0005783,GO:0016020
LOC551560	GO:0004497,GO:0005506,GO:0016705,GO:0020037
LOC551561	GO:0006378,GO:0097222,GO:1990817
LOC551562	GO:0005524,GO:0007018,GO:0008569,GO:0016887,GO:0030286,GO:0045505,GO:0051959
LOC551563	GO:0016567,GO:0019005,GO:0031146,GO:0031466,GO:0031625
LOC551570	GO:0005515
LOC551571	GO:0001607,GO:0005886,GO:0007218
LOC551573	GO:0004725,GO:0005515,GO:0005856,GO:0006470
LOC551574	GO:0003677,GO:0005634,GO:0042645,GO:0070987
LOC551576	GO:0000145,GO:0005546,GO:0006887
LOC551578	GO:0004169,GO:0005783,GO:0016020,GO:0035269
LOC551579	GO:0005856,GO:0008092
LOC551580	GO:0005634,GO:0005737,GO:0031386,GO:0032447,GO:0034227
LOC551581	GO:0004335,GO:0005524,GO:0005737,GO:0005829,GO:0006012,GO:0046835
LOC551582	GO:0003723,GO:0042803,GO:0045450
LOC551584	GO:0003735,GO:0005763,GO:0005840,GO:0006412,GO:0070181
LOC551585	GO:0099078
LOC551586	GO:0003677,GO:0005634,GO:0005829
LOC551587	GO:0003723,GO:0005829
LOC551588	GO:0005515,GO:0005769,GO:0099518
LOC551589	GO:0006486,GO:0008194,GO:0016020,GO:0016758
LOC551590	GO:0000978,GO:0000981,GO:0006357,GO:0046983
LOC551591	GO:0008420
LOC551593	GO:0005783,GO:0008117,GO:0019752,GO:0030149,GO:0030170
LOC551595	GO:0005515,GO:0032527
LOC551597	GO:0005576,GO:0005615
LOC551599	GO:0004222,GO:0005886,GO:0006509,GO:0007219
LOC551602	GO:0003729,GO:0005829,GO:1990904
LOC551603	GO:0003924,GO:0005525,GO:0006887,GO:0055037
LOC551604	GO:0005886,GO:0008519,GO:0072488,GO:0097272
LOC551605	GO:0005509
LOC551606	GO:0000176,GO:0000177,GO:0000467,GO:0034427,GO:0034473,GO:0034475,GO:0034476,GO:0043928,GO:0071028,GO:0071035,GO:0071038,GO:0071042
LOC551607	GO:0001055,GO:0003677,GO:0005665,GO:0006366,GO:0046983
LOC551608	GO:0004672,GO:0005515,GO:0005524,GO:0005886,GO:0006468,GO:0007165
LOC551610	GO:0000719,GO:0003904
LOC551612	GO:0006368,GO:0031491,GO:0032968,GO:0035101
LOC551613	GO:0000965,GO:0003724,GO:0005524,GO:0006401,GO:0016817,GO:0045025
LOC551614	GO:0004198,GO:0005737,GO:0006508
LOC551616	GO:0005524,GO:0006281,GO:0031297,GO:0043596,GO:0140658
LOC551618	GO:0016311,GO:0016791
LOC551619	GO:0005886
LOC551620	GO:0000244,GO:0000398,GO:0005515,GO:0005682,GO:0008237,GO:0017070,GO:0030619,GO:0030620,GO:0030623,GO:0071013,GO:0097157
LOC551621	GO:0004930,GO:0005515,GO:0007186,GO:0016020
LOC551622	GO:0005737,GO:0048311
LOC551623	GO:0003729
LOC551624	GO:0005634,GO:0006357,GO:0031490
LOC551625	GO:0003677
LOC551628	GO:0005886,GO:0007156,GO:0007411,GO:0030424,GO:0070593,GO:0098632
LOC551629	GO:0000049,GO:0002161,GO:0004822,GO:0005524,GO:0006428
LOC551631	GO:0005739,GO:0006086,GO:0016746,GO:0045254
LOC551632	GO:0005506,GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0043231
LOC551633	GO:0005769,GO:0035091,GO:0046872
LOC551636	GO:0005886,GO:0005975,GO:0031179
LOC551637	GO:0000460,GO:0003723,GO:0003724,GO:0005524,GO:0005634,GO:0006401
LOC551642	GO:0000026,GO:0005789,GO:0006506
LOC551644	GO:0000028,GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0022627
LOC551647	GO:0007399,GO:0009897,GO:0038023,GO:0043235
LOC551649	GO:0000978,GO:0004879,GO:0006357,GO:0008270,GO:0030154,GO:0048856
LOC551650	GO:0005515,GO:0005737,GO:0005886
LOC551651	GO:0005737,GO:0006826,GO:0006879,GO:0006880,GO:0008198,GO:0008199
LOC551652	GO:0005737,GO:0005868,GO:0007018,GO:0045505
LOC551654	GO:0005515,GO:0005912,GO:0014069,GO:0045211,GO:0098887,GO:0098968
LOC551655	GO:0005737,GO:0005956,GO:0019887,GO:0080163
LOC551658	GO:0000226,GO:0001782,GO:0005813,GO:0005819,GO:0030865,GO:0035303,GO:0043029,GO:0045579
LOC551659	GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0035556,GO:0043408,GO:0050770
LOC551660	GO:0005739,GO:0005747
LOC551661	GO:0005509
LOC551662	GO:0005975,GO:0030166,GO:0046525
LOC551663	GO:0004222,GO:0006509
LOC551664	GO:0002084,GO:0005764,GO:0006898,GO:0008474
LOC551665	GO:0008643,GO:0015293,GO:0016020
LOC551667	GO:0004477,GO:0004487,GO:0004488,GO:0005739,GO:0005829,GO:0008465,GO:0016618,GO:0030267,GO:0035999,GO:0051287
LOC551668	GO:0005515,GO:0005737,GO:0009267,GO:0010506,GO:0030307,GO:0030674,GO:0031931,GO:0038202,GO:0071230,GO:0071902
LOC551670	GO:0004056,GO:0005829,GO:0042450
LOC551671	GO:0000175,GO:0003676,GO:0005739
LOC551673	GO:0004674,GO:0005524,GO:0005634,GO:0007059,GO:0018105,GO:0035556
LOC551676	GO:0005739,GO:0009235
LOC551677	GO:0000278,GO:0000287,GO:0004715,GO:0005524,GO:0005634,GO:0006468
LOC551679	GO:0005911,GO:0016020,GO:0098609
LOC551680	GO:0004888,GO:0005230,GO:0005254,GO:0007165,GO:0007268,GO:0016020,GO:0030594,GO:0042391,GO:0043005,GO:0045202,GO:0050877,GO:1902476
LOC551683	GO:0016409,GO:0018345
LOC551684	GO:0005737,GO:0006826,GO:0006879,GO:0006880,GO:0008198,GO:0008199
LOC551685	GO:0000776,GO:0004672,GO:0005524,GO:0006468,GO:0007094,GO:0007140,GO:0008608,GO:0030496,GO:0043063,GO:0045171,GO:0051306
LOC551686	GO:0003723,GO:0005634,GO:0043066
LOC551687	GO:0005886,GO:0006812,GO:0008324,GO:0016791
LOC551688	GO:0005886
LOC551689	GO:0006364,GO:0006409,GO:0032040,GO:0032545,GO:0034456
LOC551690	GO:0000387,GO:0005681,GO:0005829,GO:0005886,GO:0006821,GO:0006884,GO:0034709,GO:0034715,GO:0045292
LOC551692	GO:0005634,GO:0006325
LOC551695	GO:0007220,GO:0070765
LOC551696	GO:0000226,GO:0005737
LOC551699	GO:0007186,GO:0019236
LOC551700	GO:0003723,GO:0005634,GO:0009982,GO:0031119,GO:1990481
LOC551701	GO:0005737
LOC551702	GO:0005739
LOC551703	GO:0016020,GO:1902936
LOC551704	GO:0015276,GO:0016020
LOC551705	GO:0005886,GO:0046854,GO:0072659
LOC551706	GO:0003774,GO:0005524,GO:0005737,GO:0007015,GO:0015629,GO:0016459,GO:0030050,GO:0031982,GO:0051015
LOC551707	GO:0000398,GO:0003723,GO:0005654,GO:0005737,GO:0061574
LOC551708	GO:0005515,GO:0005770,GO:0006623,GO:0009267,GO:0016192,GO:0016236,GO:0030897,GO:0034058
LOC551709	GO:0004435,GO:0005515,GO:0009395,GO:0010634,GO:0048015
LOC551710	GO:0005739,GO:0009055,GO:0050660
LOC551711	GO:0003777,GO:0005524,GO:0007018,GO:0007052,GO:0008017
LOC551712	GO:0005737,GO:0005739,GO:0009249,GO:0017118
LOC551714	GO:0004692,GO:0005524,GO:0006468
LOC551715	GO:0000014,GO:0003676,GO:0004521,GO:0005634,GO:0005743,GO:0006309,GO:0046872
LOC551718	GO:0005515,GO:0006620
LOC551720	GO:0001671,GO:0005829,GO:0006457,GO:0032781,GO:0051087
LOC551721	GO:0005524,GO:0033180,GO:0046034,GO:0046961,GO:1902600
LOC551722	GO:0004143,GO:0007205
LOC551723	GO:0000413,GO:0003755,GO:0006457,GO:0071013
LOC551724	GO:0004014,GO:0005829,GO:0006597,GO:0008295
LOC551725	GO:0005635,GO:0005829,GO:0006606,GO:0031267
LOC551726	GO:0000287,GO:0005524,GO:0005737,GO:0032957,GO:0047325,GO:0052725,GO:0052726
LOC551728	GO:0003723,GO:0005515,GO:0019005,GO:0031146
LOC551730	GO:0051879
LOC551731	GO:0003924,GO:0005525,GO:0007165
LOC551732	GO:0004660,GO:0004662,GO:0005737,GO:0005953,GO:0005965,GO:0018343,GO:0018344
LOC551733	GO:0007409,GO:0007417,GO:0008201,GO:0016020,GO:0043005,GO:0043025,GO:0046914
LOC551734	GO:0000112,GO:0003677,GO:0005524,GO:0005675,GO:0006289,GO:0006367,GO:0016787,GO:0043138,GO:0097550
LOC551736	GO:0005911,GO:0050839,GO:0098609
LOC551737	GO:0005524,GO:0007269,GO:0008021,GO:0030672,GO:0046872
LOC551738	GO:0005515,GO:0019005,GO:0031146
LOC551739	GO:0005658,GO:0006269
LOC551740	GO:0005634,GO:0006281,GO:0030915
LOC551741	GO:0005085,GO:0005737
LOC551742	GO:0007007,GO:0061617
LOC551743	GO:0004714,GO:0005515,GO:0005524,GO:0006468,GO:0007169,GO:0007275,GO:0033674,GO:0043235
LOC551744	GO:0008126,GO:0047372,GO:0051792,GO:0051793
LOC551745	GO:0016180,GO:0032039
LOC551746	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC551749	GO:0015020,GO:0035269,GO:0042285
LOC551751	GO:0000245,GO:0000387,GO:0005634,GO:0005681,GO:0032797
LOC551753	GO:0005634,GO:0006366
LOC551754	GO:0005634,GO:0016422,GO:0099122
LOC551755	GO:0005783,GO:0051131,GO:2000010
LOC551756	GO:0000245,GO:0000398,GO:0000974,GO:0005515,GO:0071007,GO:0071011,GO:0071014
LOC551757	GO:0005750,GO:0006122
LOC551759	GO:0005313,GO:0005886,GO:0015175,GO:0015501,GO:0015813
LOC551760	GO:0003676,GO:0005739,GO:0006107,GO:0006528,GO:0006541,GO:0050152
LOC551761	GO:0016020,GO:1902936
LOC551762	GO:0005829,GO:0033353
LOC551763	GO:0005524,GO:0030968,GO:0034663,GO:0071456,GO:0140662,GO:1903298
LOC551766	GO:0005524,GO:0005753,GO:0016887,GO:0042776,GO:0045261,GO:0046933,GO:1902600
LOC551768	GO:0005783,GO:0005789,GO:0006886,GO:0006888,GO:0070973
LOC551769	GO:0000774,GO:0001405,GO:0006457,GO:0030150,GO:0042803,GO:0051082,GO:0051087
LOC551770	GO:0008253
LOC551771	GO:0006508,GO:0070006
LOC551772	GO:0016012,GO:0042383,GO:0048738,GO:0060047
LOC551773	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0007165,GO:0018105
LOC551775	GO:0006635,GO:0016747
LOC551779	GO:0000786,GO:0003677,GO:0030527,GO:0046982
LOC551780	GO:0005615,GO:0015889,GO:0031419
LOC551781	GO:0000462,GO:0000479,GO:0003924,GO:0005525,GO:0005634,GO:0030688,GO:0034511,GO:0042254
LOC551782	GO:0005254
LOC551784	GO:0005200,GO:0005885,GO:0015629,GO:0030041,GO:0034314,GO:0051015
LOC551785	GO:0005975,GO:0006098,GO:0017057
LOC551787	GO:0000977,GO:0000981,GO:0005634,GO:0006357
LOC551788	GO:0005515,GO:0005524,GO:0016887
LOC551790	GO:0005096,GO:0005886,GO:0043231,GO:0043547,GO:1902936
LOC551792	GO:0004181,GO:0006508,GO:0008270,GO:0035609,GO:0035610
LOC551793	GO:0005515
LOC551794	GO:0006623,GO:0032511
LOC551795	GO:0000822,GO:0005737,GO:0005794,GO:0005886,GO:0006817,GO:0015114,GO:0016036
LOC551796	GO:0005886,GO:0006865,GO:0015171,GO:0055085
LOC551801	GO:0003713,GO:0005515,GO:0006338,GO:0006355,GO:0035097
LOC551802	GO:0001534,GO:0005930,GO:0035082,GO:0060271,GO:0060294
